ID,LONGITUDE,LATITUDE,NAME_ENG
1995,-2.340088,39.749434,Huelves
1996,-1.988525,39.019184,Romica
1997,-2.076416,39.495563,Olmedilla
1998,-2.17529300000001,40.22083,J. Cabrera
1999,-2.24121099999999,40.805494,Trillo
2000,-2.570801,41.401536,Almazan
2001,-1.625977,42.008489,La Serna
2002,-3.845215,37.770715,Olivares
2003,-1.51611300000001,41.615442,L. Viso
2004,-1.52709999999999,41.820455,Magallón
2006,-1.988525,41.71393,Moncayo
2007,-2.28515599999999,41.902277,Oncala
2008,-7.49267599999999,39.622615,Cedillo
2009,-6.87744100000001,38.779781,Alvarado
2010,-5.71289100000001,36.111253,Puerto de la Cruz
2012,-6.020508,36.244273,Parralejo
2013,-5.72387699999999,36.500805,Gazules
2014,-5.62500000000001,36.049099,Tarifa
2015,-6.78955099999999,37.274053,Ence
2016,-1.625977,38.788345,Pinilla
2017,-3.29589800000001,37.212832,Hueneja
2018,-5.76782200000001,36.844461,Arcos de la Frontera (Sur)
2019,-4.47143600000001,37.343959,Cabra
2020,-6.756592,37.134045,Palos
2022,-6.07543900000001,41.533254,Ricobayo
2024,-2.120361,41.368564,Terrer
2027,-6.04247999999999,39.622615,C.N. Almaraz
2028,-3.46069300000001,41.236511,Algete
2029,-3.834229,41.211722,Tres Cantos
2030,-4.01000999999999,41.071069,La Cereal
2031,-2.779541,41.236511,Meco
2032,-2.922363,40.5472,E.T.
2033,-3.493652,40.738933,Aena
2034,-2.41699199999999,40.271144,Loeches
2035,-3.16406199999999,40.002372,Villaverde
2036,-3.99902300000001,40.797177,Fuencarral
2037,-3.65844699999999,40.880295,Arroyo de la Vega
2038,-2.81249999999999,40.647304,P. de S. Fernando
2039,-2.63671899999999,40.513799,Nueva Ardoz
2040,-4.89990199999999,40.688969,E.T. Majadahonda
2041,-4.592285,40.42186,Aravaca
2042,-4.866943,40.178873,Boadilla
7628,-4.83493957562015,42.0333485956964,
2043,-4.65820300000001,39.935013,Villaviciosa
2044,-4.108887,39.58029,Moraleja
2045,-4.31762699999999,40.388397,Casa campo
2046,-3.16406199999999,40.380028,Coslada
2047,-1.57104499999999,41.902277,Tudela
2048,-1.47216800000001,39.487085,Requena
2049,-1.42822300000001,38.487995,Peñarrubia
2050,-1.57104499999999,37.909534,Totana
2055,-4.76806599999999,36.73008,Cártama
2061,-5.74585,37.352693,Siderurgica
2062,-5.63598600000001,37.370157,Alcores
2063,-7.00927699999999,38.298559,Sider. Balboa
2064,-6.83349599999999,38.099983,Brovales
2065,-4.53735399999999,38.608286,Brazatortas
2066,-3.24096700000001,39.656456,Valdemoro
2067,-2.32910199999999,40.530502,Fuentes de la Alcarria
2068,-4.735107,37.107765,La Roda de Andalucia
2069,-5.03173799999999,41.170384,Olmedo
2070,-4.779053,41.19519,Segovia
2072,-7.26196300000001,37.204082,Costaluz
2073,-6.448975,37.028869,Rocio
2074,-5.16357399999999,36.659606,Jordana
2076,-6.73461900000001,39.044786,San Serván
2078,-3.33984399999999,38.942321,Manzanares
2079,-5.383301,36.182225,Bahia de Algeciras
2080,-6.932373,42.032974,Aparecida 400
2081,-5.51513699999999,37.788081,Carmona
2082,-6.009521,37.474858,Salteras
2083,-5.91064499999999,37.317752,Centenario
2084,-7.31689499999999,37.561997,Puebla de Guzman
2085,-5.49316400000001,36.430122,Acerinox
2086,-1.57104499999999,39.740986,Minglanilla
2087,-1.900635,39.867588,Vva. Escuderos
2088,-1.56005900000001,37.448697,Carril
2089,-2.76855499999999,37.028869,Tabernas
2099,-6.39404299999999,36.694851,Pto. de Sta. Maria
2100,-6.15234400000001,36.474307,Puerto Real
2101,-8.096924,41.877741,Las Conchas
2102,-3.46069300000001,39.419221,Carroyuelas
2121,-7.56958000000001,41.343825,Foz Tua
2125,-9.25048800000001,38.711233,Zambujal
2130,-7.76733399999999,41.58258,V. Minho
2131,-6.635742,41.186922,Aldeadávila II
7629,-4.76806597631155,42.0329740175948,
7630,-5.13809975939509,42.0340988853903,
2133,-7.13012700000001,41.26955,Baixo Sabor
2139,-8.64624000000001,41.393294,Maia
2140,-8.525391,41.14557,Emersinde
2142,-6.679688,40.888601,Saucelle II
2146,-6.96533199999999,38.908133,Vaguados
2150,-1.77978500000001,40.930115,Calamocha
2151,-4.31762699999999,37.247821,Imora
2152,-4.108887,38.80547,La Nava
2154,-8.492432,38.754083,Pegões
2155,-7.85522499999999,38.942321,Divor
2156,-2.32910199999999,41.99216,Magaña
2159,-2.471924,39.740986,C.V.
2160,-2.76855499999999,39.909736,La Torrecilla
2161,-3.22998,40.747257,E.T.
2162,-3.317871,40.153687,Vallecas
2163,-4.43847700000001,40.688969,E.T. Fuencarral
2164,-4.93286099999999,40.371659,Majadahonda
2165,-4.92187500000001,40.513799,V. Arcipestre
2168,-4.09789999999999,39.968701,La Fortuna
2169,-4.031982,39.740986,C. Fregacedos
2170,-3.98803700000001,39.867588,Leganes
2173,-3.570557,40.027614,P. Ingenieros
2174,-4.108887,40.061257,Aguacate
2175,-3.85620100000001,40.078071,Pradolongo
2176,-4.240723,40.12009,Poligono C
2177,-4.33960000000001,40.279526,V. Batan
2178,-4.07592800000001,40.430224,Norte
2179,-3.94409200000001,40.488737,Azca
2180,-3.86718799999999,40.588928,Hortaleza
2181,-3.91113299999999,40.688969,Sanchinarro
2182,-4.26269500000001,40.688969,Mirasierra
2184,-3.77929700000001,39.96028,Retamar
2185,-3.273926,40.430224,Canillejas
2186,-3.39477499999999,40.488737,Simancas
2187,-3.46069300000001,40.580585,Coslada
2188,-3.52661099999999,40.488737,Coto
2189,-3.757324,40.463666,Prosperidad
2190,-3.85620100000001,40.33817,M.Becerra
2191,-3.60351599999999,40.262761,La Estrella
2192,-3.92211899999999,40.229218,Palafox
2193,-4.04296900000001,40.262761,Mazarredo
2194,-4.119873,40.170479,Melancolicos
2195,-3.98803700000001,40.078071,Arganzuela
2196,-3.69140600000001,40.12009,Pte Princesa
2197,-3.59252900000001,40.178873,C. de la Plata
2198,-3.900146,40.153687,Mediodia
2199,-3.47167999999999,39.249271,Arenas de San Juan
2200,-8.657227,41.467428,V.N. Famalicão
2202,-3.41674800000001,39.732538,T. Velasco
2203,-4.163818,40.613952,El Pilar
2205,-3.22998,39.96028,Hornillo
2206,-3.306885,39.918163,Pinto Ayuden
2209,-5.28442399999999,40.052848,Talavera
2210,-4.57031200000001,39.419221,Torrijos
2211,-4.855957,39.588757,Ebora
2212,-4.05395499999999,39.427707,Los Pradillos
2213,-3.91113299999999,39.461644,Anover
2214,-2.164307,39.707187,Villares del Saz
2215,-2.37304699999999,39.656456,Belichón
2217,-1.87866200000001,40.388397,Bolarque II
2218,-1.60400400000001,40.497092,El Llano
2219,-6.11938500000001,37.492294,Salteras
2221,-8.305664,31.784217,Douar Assila
2222,-8.569336,30.571721,Igli
2223,-5.383301,35.630512,Tetouan NE
2224,-6.185303,34.985003,Dlalha
2225,-5.98754899999999,34.660322,Baabecha Rmel
2226,-6.92138699999999,30.524413,Bou Azzer
2227,-4.75707999999999,31.550453,Goulmima
2228,-8.38256799999999,30.069094,Ighrem
2229,-9.92065400000001,29.602118,Souk El Arba Du Sahel
2230,-9.25048800000001,32.240683,Safi
2231,-9.228516,32.342841,Safi 2
2232,-8.536377,32.249974,Youssoufia
2233,-8.72314500000001,29.487425,Akka
2234,-9.29443400000001,28.013801,Zag
2235,-10.17334,29.382175,Sidi Ifni
2236,-7.954102,30.5528,Taliouine
2237,-3.98803700000001,33.045508,Missour
2238,-5.31738300000001,32.79651,Kerrouchen
2239,-2.06542999999999,33.879537,Jerada
2240,-13.425293,27.068909,El Marsa
2241,-9.38232400000001,29.305561,Ouansini
2242,-1.86767600000001,35.083956,Ghazaouet
2243,-2.24121099999999,31.625321,Bechar Nord
2244,-2.19726599999999,31.428663,Bechar
2245,-2.37304699999999,31.681433,Bechar 400
2246,-4.49340799999999,31.970804,Errachidia
2247,-4.30664100000001,32.268555,Rich
2248,-4.647217,32.759562,Mibladen
7632,-2.01049800000001,41.319076,
2249,-5.614014,35.799994,Point Fardioua
2250,-5.657959,35.648369,Melloussa
2251,-5.98754899999999,35.585852,Tahadart
2252,-7.56958000000001,33.027088,Settat
2253,-5.66894500000001,32.925707,Khenifra
2254,-4.14184599999999,34.270836,Taza
2255,-4.779053,33.988918,El Ouali
2256,-5.00976600000001,33.988918,Fes south
2257,-4.92187500000001,33.906896,El Ouali SW
2258,-6.49292,32.333559,Afourer
2259,-6.580811,32.222096,Tizgui
2260,-6.86645500000001,32.29642,Foum Tizi
2261,-7.40478500000001,33.449777,Mediouna
2262,-8.140869,31.353637, 
7633,-5.76432485046547,42.036271915382,
2263,-8.096924,31.54109, 
2264,-2.120361,34.334364,Jerada
2265,-3.95507800000001,34.270836,Taza
2266,-2.37304699999999,34.587997,Bourdim
2267,-1.91162100000001,34.615127,Oujda
2268,-4.62524399999999,34.098159,Al Fassi
2269,-2.10937499999999,34.070862,Ain Benimathar
2270,44.033203,44.902578,Budenovsk
2271,-4.943848,32.759562,Midelt NE
2272,-5.08667,32.7688,Boumia N
2273,-6.80053699999999,30.987028,Ouarzazate
2274,-8.712158,31.559815,Chichaoua
2275,-7.97607400000001,31.718822,Tensift 1
2276,-5.62500000000001,33.879537,Toulal
2277,-5.88867200000001,32.694866,Ahmed EL Hanssali
2278,-7.10815399999999,31.615966,My. Youssef
7634,-4.13130576362247,39.5003639605005,
7635,1.40845624527141,41.5145715908427,
2279,-9.71191399999999,29.688053,Tiznit
2280,-3.86718799999999,35.128894,Imzourhen
2281,-7.63549799999999,32.472695,Al Massira
2282,-5.19653299999999,34.597042,Al Whada
2283,-7.05322299999999,32.898038,Khourigba
2284,-3.02124000000001,32.03602, 
2285,-6.64672900000001,33.979809,Sehoul
2286,-6.86645500000001,33.861293,Zaer
2287,-5.19653299999999,34.025348,Douyet
2288,-5.46020499999999,35.56798,Tetouan
2289,44.813232,43.309191,Vladikavkaz-500
2290,-5.80078100000001,35.728677,Tanger
2291,-5.46020499999999,35.808904,Taghdaart
2292,-7.646484,33.109948, 
2293,-2.94433599999999,35.074965,Selouane
7636,-4.59907711612312,36.7004843330093,
7637,-2.67062582669141,40.195018540571,
2294,-5.59204100000001,34.098159,Oualili
3197,8.37158200000001,52.589701,St. Hülfe
3198,8.393555,53.343993,Unterweser
3199,8.87695299999999,52.988337,Blockland
3200,8.986816,52.822683,Wechold
3201,9.118652,52.247983,Meißen
7679,1.40814386669489,41.7554871208717,
3202,9.65698200000001,52.27488,Hannover West
3203,9.239502,53.904338,Brunsbüttel
3204,9.239502,53.041213,Sottrum
3205,9.40429699999999,53.904338,Wilster
3206,9.44824199999999,53.690201,Abbenfleth
3207,9.51416000000001,53.41608,Dollern
3208,9.56909199999999,53.962549,Itzehoe
3209,10.788574,49.958288,Oberhaid
3210,9.92065400000001,49.986552,Bergrheinfeld
3211,10.085449,49.95122,Grafenrheinfeld
3212,10.799561,49.410973,Raitersaich
3213,9.74487300000001,51.624837,Hardegsen
3214,9.83276399999999,51.467697,Göttingen
3215,9.77783200000001,51.978113,Godenau
3216,10.393066,50.944584,Eisenach
3217,11.184082,50.212064,Redwitz
3218,11.019287,49.632062,Kriegenbrunn
3219,11.030273,49.993615,Würgau
3220,11.304932,49.453843,Ludersheim
3221,11.019287,51.47454,Wolkramshausen
3222,11.535645,50.659908,Hohenwarte
3223,11.45874,51.604372,Klostermansfeld
3224,11.722412,52.011937,Förderstedt
3225,10.393066,53.008173,Stadorf
7680,-4.95147341014948,40.1870695129645,
7681,-5.50415000000001,40.688969,
3226,9.88769499999999,52.382306,Lahe
3227,10.019531,52.335339,Lehrte
3228,9.942627,52.200874,Algermissen
3229,10.305176,52.288323,Klein Ilsede
3230,9.953613,53.813626,Hamburg-Nord
3231,9.678955,53.677188,Kummerfeld
3232,9.88769499999999,53.442264,Hamburg-Süd
3233,9.75585899999999,54.303704,Audorf
3234,9.97558599999999,53.722717,unknown
3235,10.250244,53.566414,Hamburg-Ost
3236,10.151367,54.354956,Kiel/West
3237,10.162354,54.252389,Kiel-Süd
3238,10.83252,52.335339,Hattorf
3239,10.513916,52.200874,Gleidingen
3240,10.447998,52.261434,Wahle
3241,11.107178,52.173932,Helmstedt
3242,11.744385,52.227799,Wolmirstedt
3243,10.458984,53.435719,Krümmel
3244,10.437012,53.265213,Lüneburg
3245,10.546875,53.833081,Lübeck
3246,11.45874,53.566414,Görries
7682,-4.33960000000001,37.160317,
7683,-5.84304744133186,37.184125807375,
3247,10.887451,53.949621,Herrenwyk
3248,10.755615,53.871963,Siems
3249,10.821533,53.981935,Herrenwyk
3250,13.985596,53.455349,Pasewalk
3251,14.18335,51.18623,Schmölln
3252,12.788086,50.611132,Zwönitz
3253,11.777344,50.268277,Mechlenreuth
3254,12.052002,49.688955,Etzenricht
3255,12.030029,49.346599,Schwandorf
3256,12.073975,50.764259,Weida
3257,11.722412,50.583237,Remptendorf
3258,11.45874,50.979182,Vieselbach
3260,12.799072,50.847573,Röhrsdorf
3261,12.337646,50.597186,Herlasgrün
3262,12.5354,50.792047,Crossen
3263,12.700195,51.117317,Eula
3264,13.040771,50.847573,Niederwiesa
3265,13.820801,51.013755,Dresden-Süd
3266,12.744141,52.569673,Teufelsbruch
3267,12.183838,51.76104,Marke
7684,-8.525391,40.63063,
7685,-8.5260756568815,41.1862248930196,
3268,12.689209,51.310013,Taucha
3269,11.865234,52.099757,Magdeburg
3270,11.942139,53.067627,Perleberg
3271,12.139893,52.335339,Brandenburg West
3272,12.381592,52.562995,Wustermark
3273,13.359375,52.099757,Thyrow
3274,13.919678,51.896834,Ragow
3275,13.447266,51.296276,Streumen
3276,14.403076,51.795027,Preilack
3277,13.831787,52.254709,Wuhlheide
3278,13.040771,52.409121,Charlottenburg
3279,13.447266,52.435921,Friedrichshain
3280,13.051758,52.643063,Hennigsdorf
3281,13.414307,52.596375,Malchow
3282,13.897705,52.469397,Neuenhagen
3283,14.249268,53.087426,Vierraden
3284,14.447021,51.529251,Graustein
3285,14.47998,51.364921,Bärwalde
3286,14.80957,51.144894,Hagenwerder
3287,14.611816,52.126744,Eisenhüttenstadt
3288,12.128906,54.168866,Rostock
3289,12.271729,54.065836,Bentwisch
3290,12.205811,53.761702,Güstrow
3291,12.282715,54.123822,Bentwisch
3292,13.062744,54.258807,Lüdershagen
3293,13.139648,53.839564,Siedenbrünzow
3294,13.601074,54.110943,Lubmin
3296,12.821045,52.409121,Reuter
3297,13.64502,52.422523,Marzahn
3299,9.30541999999999,48.669199,Altbach
3301,8.02001999999999,48.640169,Bühl
3303,10.26123,49.93708,Eltmann
3304,11.118164,47.52462,Krün
3305,7.70141600000001,52.315195,Ibbenbüren
3306,6.73461900000001,50.854509,Goldenberg
3307,9.39331099999999,51.583897,Würgassen
3308,8.624268,50.148746,Frankfurt-Südwest
3309,12.381592,51.268789,Pulgar
3310,11.052246,50.408518,Goldisthal
3311,7.19604499999999,52.902276,Rhede
3312,8.481445,50.659908,Aßlar
3313,10.030518,50.127622,Schweinfurt
3315,11.151123,50.492463,Altenfeld
7686,-9.24118709373835,38.8409267591328,
3316,7.23998999999999,52.703019,Meppen
3317,13.765869,53.199452,Windpark Bertikow
3318,12.249756,53.337433,Windpark Putlitz
3321,8.99780299999999,53.468431,Alfstedt
3322,11.799316,53.553363,Wessin
3323,14.60083,51.727028,Jänschwalde
3324,14.205322,51.501904,Schwarze Pumpe
3325,14.677734,51.296276,Boxberg
3327,13.172607,51.733833,Windpark Schönewalde
3328,6.04247999999999,50.819818,Verlautenheide
3329,6.70165999999999,49.823809,Quint
3330,9.40429699999999,54.74365,Flensburg
3331,10.678711,52.308479,Braunschweig Nord
3332,8.25073199999999,51.801822,Enniger
3333,12.974854,50.604159,Markersbach
3334,13.579102,51.096623,Niederwartha
3335,8.525391,48.944151,Oberwald
3336,7.52563500000001,47.842658,Fessenheim
3337,11.810303,51.412912,Lauchstädt
3338,9.99755900000001,53.494582,Moorburg
3339,11.755371,52.736292,Stendal West
3340,13.128662,51.027576,Freiberg/Nord
3341,12.744141,48.799627,Plattling
3342,9.25048800000001,51.76784,Vörden
7687,1.4066777059017,35.5395207873406,
3349,12.546387,54.57843,Baltic 1
3354,25.3125,57.527622,Valmiera
3355,21.280518,56.716566,Grobina
3356,22.357178,56.848972,Broceni
3357,24.016113,56.998867,Rigas TEC 1
3358,23.477783,56.547372,Viskali
3359,23.631592,56.866991,Bisuciems
3360,24.257812,56.903004,Salaspils
3361,25.466309,56.571589,Aizkraukle
3362,25.773926,56.52314,Krustpils
3363,26.334229,56.041363,Liksna
3364,27.081299,56.511018,Rezekne
3365,26.553955,55.875311,Daugavpils
3367,23.719482,56.956957,Imanta
3372,21.126709,55.758032,Klaipėda
3373,21.983643,55.185141,Bitėnai
3374,23.763428,54.933454,Kaunas
3375,22.840576,55.090944,Jurbarkas
3376,24.005127,54.406143,Alytus
3377,24.082031,54.76267,Kruonio HAE
3378,24.224854,55.122367,Jonava
3379,22.203369,56.041363,Telšiai
3380,23.312988,55.9492,Šiauliai
3381,24.422607,55.770394,Panevėžys
7689,1.40643231893193,36.0396631525107,
7690,43.5930132776534,43.98219714048,
3382,25.125732,54.756331,Neris
3383,24.763184,54.863963,Lietuvos E
3384,25.136719,54.591163,Vilnius
3385,25.301514,55.491304,Utena
3388,21.104736,55.733296,Klaipėda
3389,23.884277,54.386955,BtB
3390,26.444092,55.565922,Ignalinos AE
3394,5.976562,49.482401,Oxylux
3395,6.26220699999999,49.710273,Heisdorf
3396,6.30615199999999,49.632062,Berchem
3397,6.03149400000001,49.539469,Esch
3398,6.16333000000001,49.560852,Schifflange
3399,6.17431599999999,49.646291,Bertrange
3400,6.053467,49.993615,Vianden
3401,6.108398,49.781264,Roost
3402,6.17431599999999,49.887557,Flebour
3403,5.89965800000001,49.560852,Belval
3404,5.94360399999999,49.617828,Bascharage
3405,13.809814,66.709513,Svartisen
3406,14.194336,66.284537,Rana
3408,13.293457,65.843272,unknown
3409,12.755127,65.201468,Kolsvik
3410,12.799072,64.713188,Tunnsjødal
3411,11.623535,64.453849,unknown
3412,11.480713,63.980781,unknown
3413,11.469727,63.777632,unknown
3414,11.019287,63.455419,unknown
3415,10.437012,63.401361,unknown
3416,10.458984,63.278123,unknown
3417,9.93164099999999,63.273182,Trondheim
3418,9.602051,63.059937,Grana
3419,7.03125,62.476801,Ålesund
3420,8.481445,62.679186,Aura
3421,6.097412,61.233245,Høyanger
3422,6.61376999999999,61.042332,Refsdal
3424,7.734375,61.517456,Skagen-Fortun
3425,7.437744,61.449271,Leirdøla
3427,7.338867,61.206798,Fardal in Sogn
3428,7.39379900000001,60.99975,Aurland 2
3429,7.45971699999999,60.930432,Aurland 3
3430,7.21801800000001,60.951777,Aurland 1
3431,7.88818400000001,61.047651,Borgund
3432,5.965576,60.834204,Steinsland
3433,5.262451,60.457218,unknown
3434,5.44921900000001,60.348696,Bergen
3435,5.49316400000001,60.419276,unknown
3436,7.10815399999999,60.527563,Sima
3437,5.84472700000001,60.662415,Dale
3438,6.097412,60.662415,Evanger
3439,6.29516600000001,60.119619,Mauranger
3440,6.80053699999999,60.15791,Oksla
3441,6.70165999999999,60.06484,Tysso
3442,7.23998999999999,60.484292,Eidfjord
3443,7.88818400000001,60.630102,unknown
3444,8.085938,60.667797,unknown
3445,8.31665,60.871661,Heimsil 1
3446,8.69018599999999,60.796704,Heimsil 2
3447,8.756104,60.592362,Nes
3448,9.03076200000001,60.234357,Nore 1
3449,8.085938,60.511343,unknown
3450,8.60229499999999,60.359564,unknown
3451,10.096436,60.196156,unknown
3452,10.217285,60.321509,unknown
3453,6.108398,59.872398,Blåfalli
3455,6.64672900000001,59.461826,Saurdal
3456,6.99829100000001,59.523176,Kvilldal
3457,5.46020499999999,59.76746,unknown
3458,5.86669899999999,59.92199,unknown
3459,5.405273,59.495303,unknown
3460,5.262451,59.226556,unknown
3461,6.43798799999999,59.667741,Sauda
3462,6.49292,59.461826,Liastølen
3463,6.668701,59.316375,unknown
3464,5.62500000000001,59.006628,Stavanger
3465,5.71289100000001,58.927334,unknown
3466,5.75683600000001,58.825118,unknown
3467,7.119141,59.108308,Roskrepp
3468,6.888428,59.108308,Duge
3469,6.70165999999999,59.068802,Tjodan
3470,6.888428,58.898971,Tjørhom
3471,7.119141,58.995311,Kvinen
3472,7.119141,58.842175,Solhom
3473,6.82251000000001,58.659799,Tonstad
3474,6.74560499999999,59.872398,Røldal
3475,6.96533199999999,59.839295,Novle
3476,7.08618200000001,59.778522,Kvanndal
3477,7.338867,59.80616,Kjela
3478,6.899414,59.712097,Ulla-Førre
3479,6.009521,58.510914,unknown
3480,6.55883800000001,58.372918,Ana-Sira
3481,6.767578,58.112714,unknown
3482,6.99829100000001,58.28062,Feda
3483,8.10791000000001,58.245946,Kristiansand
3484,8.77807599999999,58.573981,unknown
3485,9.61303700000001,59.153403,Skien
3487,7.72338899999999,58.972667,Hekni
3491,8.16284199999999,58.20545,Kristiansand
3492,7.76733399999999,59.778522,Songa
3493,7.822266,59.634435,Vinje
3494,7.89916999999999,59.456243,Tokke
3495,8.87695299999999,59.422728,Sundsbarm
3496,8.525391,59.910976,Vemork
3497,8.756104,59.916483,Såheim
3498,10.38208,59.383584,unknown
3499,9.92065400000001,59.723177,unknown
3500,10.283203,59.888937,Sylling
3501,9.591064,59.28272,unknown
3502,7.45971699999999,59.478569,Holen
3504,9.063721,61.887226,unknown
3505,10.426025,61.175033,unknown
3506,10.601807,60.818138,unknown
3507,11.162109,60.818138,unknown
3508,11.293945,60.38129,unknown
3509,9.33837900000001,61.475514,Øvre Vinstra
3510,10.129395,61.527933,Harpefossen
3511,9.821777,61.580264,Nedre Vinstra
3512,11.12915,61.835413,Rendalen
3513,10.26123,62.628719,Ulset
3514,10.118408,62.679186,Litjfossen
3515,9.93164099999999,62.764783,Brattset
3516,10.821533,59.723177,unknown
3517,10.777588,59.578851,unknown
3518,10.766602,59.512029,unknown
3519,11.184082,59.316375,Hasle
3520,11.403809,59.147769,Halden
3521,5.218506,61.731526,Åskara
3522,7.03125,62.940233,unknown
3523,5.74585,61.491249,unknown
3524,10.118408,59.551025,unknown
3525,7.45971699999999,62.890212,unknown
3526,8.360596,62.709425,Sunndalsøra
3527,10.437012,59.623325,unknown
3528,10.843506,59.96051,Oslo
3529,6.48193399999999,59.567723,unknown
3530,6.15234400000001,60.505935,Samnanger
3531,5.570068,59.316375,Karstø
3532,4.998779,60.705448,unknown
3543,19.313965,51.282535,Bełchatów
3544,18.479004,52.038977,Adamów
3549,14.436035,53.166534,Krajnik
7691,43.5928467998089,43.8283385848105,
3550,15.611572,50.833698,Cieplice
3551,16.831055,50.562304,Ząbkowice
3552,16.182861,50.701677,Boguszów
3553,16.369629,50.812877,Świebodzice
3554,18.028564,50.597186,Groszowice
3555,18.358154,50.317408,Blachownia
3556,17.918701,50.743408,Dobrzeń
3557,15.930176,51.624837,Żukowice
3558,15.084229,51.069017,Mikułowa
3559,14.831543,53.330873,Morzyczyn
3560,15.292969,51.923943,Leśniów
3561,15.150146,52.736292,Gorzów
3562,16.622314,51.795027,Leszno Gronowo
3563,16.062012,51.44716,Polkowice
3564,16.237793,51.289406,Czarna
3565,17.061768,51.179343,Pasikurowice
3566,17.764893,51.624837,Ostrów
3567,16.907959,52.281602,Poznań Południe
3568,16.99585,52.429222,Czerwonak
3569,16.732178,52.321911,Plewiska
3570,16.864014,53.166534,Piła Krzewina
7692,43.5931154848428,45.1026479355478,
3571,17.764893,53.120405,Bydgoszcz Zachód
3572,18.07251,53.199452,Jasiniec
3573,16.116943,54.13026,Dunowo
3574,14.490967,53.468431,Glinki
3575,14.458008,53.605544,Police
3576,14.688721,53.871963,Recław
3577,18.479004,54.354956,Gdańsk I
3578,18.687744,54.265224,Gdańsk Błonie
3579,21.038818,51.316881,Rożki
3580,19.500732,50.471491,Łośnice
3581,19.302979,50.296358,Jamki
3582,18.621826,49.93708,Moszczenica
3583,18.929443,50.198001,Halemba
3584,18.533936,50.134664,Wielopole
3585,18.863525,50.113533,Kopanina
3586,19.14917,50.014799,Bieruń
3587,19.017334,50.268277,Katowice
3588,19.390869,50.415519,Tucznawa
3589,20.137939,50.04303,Wanda
3590,19.302979,49.809632,Bujaków
3591,21.049805,50.007739,Azoty Tarnów
3592,21.071777,49.930008,Tarnów
3593,20.028076,50.099441,Lubocza
7693,43.5909667556473,44.2418598812855,
3594,20.939941,50.028917,Klikowa
3595,19.621582,51.419764,Piotrków
3596,18.742676,51.055207,Trębaczew
3597,19.083252,50.792047,Aniołów
3598,19.072266,50.694718,Wrzosowa
3599,19.379883,51.330612,Rogowiec
3600,19.281006,50.750359,Joachimów
3601,19.379883,51.206883,Bełchatów Kopalnia
3602,19.500732,51.801822,Zgierz
3603,19.346924,51.645294,Pabianice
3604,19.522705,51.69299,Janów
3605,18.984375,52.66972,Włocławek Azoty
3606,20.577393,50.826758,Kielce Piaski
3607,20.324707,50.819818,Kielce
3608,20.489502,50.750359,Radkowice
3609,20.269775,52.19414,Sochaczew
3610,19.665527,52.542955,Podolszyce
3611,19.720459,52.663058,Płock
3612,20.830078,52.19414,Mory
3613,20.950928,52.180669,Towarowa
3614,20.939941,52.025459,Piaseczno
3615,20.830078,52.315195,Mościska
3616,21.236572,52.247983,Miłosna
7694,43.5904739873669,49.921399184601,
7695,43.5927091818748,49.7310980808106,
7696,43.5926510783422,56.375593469775,
3617,21.96167,50.141706,Rzeszów
3618,21.906738,49.639177,Krosno Iskrzynia
3619,21.96167,49.965356,Boguchwała
3620,23.312988,50.652943,Zamość
3621,22.598877,51.158677,Abramowice
3622,21.412354,50.868378,Ostrowiec
3623,23.334961,50.743408,Mokre
3624,22.576904,51.25504,Lublin
3625,22.027588,51.378638,Puławy
3626,23.48877,51.144894,Chełm
3627,22.609863,53.936688,Ełk
3628,20.55542,53.781181,Olsztyn
3629,18.544922,53.047818,Toruń Elana
3630,18.775635,53.47497,Grudziądz Węgrowo
3631,20.291748,53.826597,Olsztyn Mątki
3632,23.126221,53.186288,Białystok
3633,23.049316,53.054422,Narew
3635,16.864014,54.533833,Słupsk Wierzbięcino
3636,19.171143,50.729502,Huta Częstochowa
3638,19.226074,49.901711,Czeczot
3639,19.281006,49.972422,Poręba
3640,18.973389,49.79545,Komorowice
3641,18.830566,50.401515,Rokitnica
3642,19.324951,50.085344,Byczyna
3643,19.434814,50.25423,Koksochemia
3645,16.896973,50.930738,Wrocław
3646,16.918945,54.489187,Słupsk Wierzbięcino
3648,18.105469,54.711929,Żarnowiec
3649,16.633301,54.014225,Żydowo
3650,21.621094,53.054422,Ostrołęka B
3651,18.215332,52.348763,Pątnów
3652,18.259277,52.227799,Konin
3653,21.555176,51.624837,Kozienice
3654,22.093506,50.53438,Stalowa Wola
3655,21.30249,50.436516,Połaniec
3656,19.14917,50.352471,Łagisza
3657,19.489746,50.183933,Siersza
3658,19.852295,49.958288,Skawina
3659,34.892578,57.710017,Kalininskaja AES
3660,29.794922,57.50402,Pskovskaya TPP
3661,37.913818,54.819679,Kashirskaya TPP-4
3664,20.55542,54.610255,Tsentralnaya
7697,43.5902418657355,49.5307072344012,
7698,43.5932410517199,58.432421130652,
3665,28.223877,57.809651,Pskov
3666,28.059082,57.639521,Velikoretskaya
3667,28.883057,59.333189,Kingiseppskaya
3668,31.948242,54.788017,Talashkino
3669,30.212402,56.359164,Novosokol'niki
3670,31.102295,58.401712,Yugo-Zapadnaya
3671,31.629639,59.040555,Chudovo
3672,33.101807,58.35563,Okulovskaya
3673,34.035645,57.914848,Bologoje
3674,36.309814,54.876607,Kaluzhskaja
3675,34.431152,53.298056,Bryanskaya
3676,32.750244,54.027133,Roslavl-330
