ID,BUS_ID,CIRCUITS,DC,LENGTH_M,SHAPE_LENG,SYMBOL,T9_CODE,UNDERGROUND,VISIBLE,VOLTAGE
5263,3636,1,False,83700.979094,83700.979094,"300-330 kV Transmission Line, 1 Circuit",0,False,1.0,300
5264,3636,1,False,137708.555688,137708.561446,"300-330 kV Transmission Line, 1 Circuit",0,False,1.0,300
5219,3637,1,False,43572.628535,43572.628535,"300-330 kV Transmission Line, 1 Circuit",0,False,1.0,300
5597,3637,1,False,78456.175658,78456.186094,"300-330 kV Transmission Line, 1 Circuit",0,False,1.0,300
5600,3638,1,False,61614.303559,61614.303559,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5602,3639,1,False,107618.518967,107618.518967,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5603,3640,1,False,64506.246965,60967.510388,"220 kV Transmission Line Under Construction, 1 Circuit",0,False,1.0,220
8874,3640,1,False,60967.510388,60967.510388,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5604,3641,1,False,59608.181437,59608.181437,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5605,3642,1,False,50416.674065,50416.674065,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5606,3643,1,False,71504.471932,71504.471932,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5681,3696,1,False,19513.752829,19513.752829,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5659,3644,2,False,23624.601835,23624.601835,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
5612,3644,1,False,22658.393197,22661.003562,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5255,3645,1,False,160132.477644,160132.477644,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5609,3645,1,False,49278.713934,49278.713934,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5611,3645,1,False,29754.985166,29754.985166,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5614,3646,1,False,16036.258868,16036.258868,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5613,3646,1,False,15966.052781,15966.052781,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5620,3648,1,False,14206.708773,14206.708773,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5619,3648,1,False,19315.969064,19315.969064,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5621,3649,2,False,13388.216121,13388.216121,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
8892,3650,1,False,67315.426257,67315.426257,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5305,3650,1,False,49673.455235,49673.455235,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5625,3651,2,False,49782.84588,49782.84588,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
5627,3652,1,False,57949.598252,57949.598252,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5626,3652,1,False,45178.471385,45178.471385,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5628,3653,1,False,82428.540451,82428.540451,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5629,3654,1,False,62580.176642,62580.176642,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5630,3654,1,False,53973.416838,53973.416838,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5632,3655,1,False,78075.564962,78075.564962,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5633,3655,1,False,30574.31004,30574.31004,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5631,3656,1,False,41992.490673,41992.490673,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5634,3656,1,False,34736.050648,34736.050648,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5635,3657,1,False,38578.537394,38578.537394,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5637,3658,1,False,73083.212851,73083.212851,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5636,3658,1,False,39593.367571,39593.367571,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5638,3659,1,False,26176.294525,26176.294525,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5230,3660,1,False,96020.394746,96020.394746,"300-330 kV Transmission Line, 1 Circuit",0,False,1.0,300
8877,3661,1,False,333632.109921,333632.109921,"750 kV Transmission Line, 1 Circuit",0,False,1.0,750
5250,3661,1,False,462347.392948,333632.109921,"750 kV Transmission Line Under Construction, 1 Circuit",0,False,1.0,750
8488,3662,1,False,109904.430461,112379.204799,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5472,3664,2,False,97940.484754,97940.484754,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
5469,3664,1,False,59085.295669,59085.295669,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5473,3664,1,False,57853.551226,57853.551226,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
8587,3664,1,False,24649.031816,24649.031816,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5655,3665,1,False,44399.641959,44399.641959,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5654,3665,1,False,102345.012187,102345.012187,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
8467,3667,1,False,20719.711816,81355.735984,"300-330 kV Transmission Line, 1 Circuit",0,False,1.0,300
5209,3667,1,False,16918.524571,81355.735984,"300-330 kV Transmission Line, 1 Circuit",0,False,1.0,300
5208,3668,1,False,76849.810762,73780.602054,"300-330 kV Transmission Line, 1 Circuit",0,False,1.0,300
8466,3668,1,False,99749.531431,81355.735984,"300-330 kV Transmission Line, 1 Circuit",0,False,1.0,300
4817,3668,2,False,20228.713594,22242.491157,"300-330 kV Transmission Line, 2 Circuits",880/881.1.1,False,1.0,300
4798,3668,1,False,160557.434093,173703.668608,"300-330 kV Transmission Line, 1 Circuit",882.1.1,False,1.0,300
12018,6877,3,False,62255.230097,,,,False,,380
4427,6878,2,False,32099.97815,32099.97815,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
5290,3670,1,False,33209.088261,33209.088261,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5367,3671,1,False,75071.480788,75071.480788,"500 kV Transmission Line, 1 Circuit",0,False,1.0,500
5291,3673,1,False,33616.612504,33616.612504,"220 kV Transmission Line Under Construction, 1 Circuit",1,False,1.0,220
8701,3673,1,False,42675.049056,41087.134689,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5673,3674,1,False,57252.933879,57252.933879,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5674,3674,1,False,38226.557338,36513.114668,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5292,3675,1,False,26514.419289,26514.419289,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5676,3675,1,False,43110.301164,42605.725067,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5677,3676,1,False,59456.777978,56884.161861,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5301,3677,1,False,238666.306908,238666.306908,"500 kV Transmission Line, 1 Circuit",1,False,1.0,500
5399,3678,1,False,41050.73869,41050.73869,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5245,3680,1,False,164093.083232,161055.320045,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5644,3680,1,False,166382.982309,160521.958814,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5387,3681,1,False,110862.828741,155735.066474,"300-330 kV Transmission Line, 1 Circuit",0,False,1.0,300
5369,3681,2,False,71829.572168,135117.312143,"300-330 kV Transmission Line, 2 Circuits",0,False,1.0,300
5385,3681,3,False,29872.882639,29872.882639,"300-330 kV Transmission Line, >= 3 Circuits",0,False,1.0,300
5384,3681,2,False,29616.126571,29312.257989,"300-330 kV Transmission Line, 2 Circuits",0,False,1.0,300
5244,3681,1,False,109519.995964,109520.44808,"300-330 kV Transmission Line, 1 Circuit",0,False,1.0,300
5357,3681,1,False,29954.311962,29954.311962,"300-330 kV Transmission Line, 1 Circuit",0,False,1.0,300
5665,3682,2,False,57792.856252,57792.856252,"300-330 kV Transmission Line, 2 Circuits",0,False,1.0,300
8578,3682,1,False,54834.868064,60327.429915,"300-330 kV Transmission Line, 1 Circuit",0,False,1.0,300
5225,3683,1,False,70586.302876,120131.194925,"750 kV Transmission Line, 1 Circuit",0,False,1.0,750
5695,3691,1,False,28703.500939,28703.500939,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5714,3691,1,False,28199.699356,28199.699356,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5710,3692,1,False,19477.193925,19477.193925,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
3888,3693,1,False,113088.663568,113722.012902,"380-400 kV Transmission Line, 1 Circuit",424.1.1,False,1.0,380
5685,3693,1,False,43330.18751,43330.18751,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5708,3695,1,False,15156.782025,15156.782025,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5698,3695,1,False,19104.645919,19104.645919,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5699,3695,1,False,14452.285543,14452.285543,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5709,3695,1,False,20468.985528,20468.985528,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
3872,3698,1,False,120161.066816,66632.755069,"220 kV Transmission Line, 1 Circuit",410.1.1,False,1.0,220
5682,3698,1,False,64327.004819,64327.004819,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5690,3700,1,False,105385.006295,105385.006295,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5683,3701,1,False,59885.680413,59885.680413,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5686,3702,1,False,69340.517117,66513.244405,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
3893,3703,1,False,54415.020397,54415.020397,"380-400 kV Transmission Line, 1 Circuit",404.1.1,False,1.0,380
5689,3703,1,False,94121.693427,94121.693427,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
12013,3704,2,False,53195.209395,,,,False,,380
5701,3706,2,False,40160.457471,36129.393203,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
5713,3707,1,False,85835.100472,89109.903862,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5691,3709,1,False,75440.046117,84051.118236,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
8734,3710,2,False,68924.457608,34916.776527,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
5712,3710,1,False,168335.885892,168964.347302,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5013,3711,2,False,87438.277179,97993.97758,"380-400 kV Transmission Line, 2 Circuits",700.1.1/2,False,1.0,380
5692,3711,1,False,63555.233878,58798.066741,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5693,3712,1,False,98993.158555,92288.991248,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5715,3713,1,False,17817.424309,17817.424309,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5910,3720,1,False,17600.845638,25085.558252,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
10751,6879,2,False,76788.87591,,,,False,,380
10750,6879,2,False,76788.87591,,,,False,,380
10763,6880,2,False,20221.704563,,,,False,,380
4710,6880,1,False,4863.576281,4863.576281,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
12022,6880,2,False,66570.955359,,,,False,,380
5801,3731,1,False,177076.258383,177076.258383,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5796,3732,1,False,177768.467746,177768.467746,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5741,3735,1,False,14332.712985,14332.712985,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5742,3736,1,False,9170.544767,9170.544767,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
4939,3737,1,False,100708.093837,100708.093837,"380-400 kV Transmission Line, 1 Circuit",776.1.1,False,1.0,380
5839,3738,1,False,120882.381342,120882.381342,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5847,3741,1,False,38587.269637,38587.269637,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5840,3741,1,False,160682.111868,160682.111868,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5849,3742,1,False,30795.06628,25443.853706,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5850,3743,1,False,20211.308264,20211.308264,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5845,3743,1,False,117122.002158,117122.002158,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
3958,3744,1,True,119562.66254,120856.824528,"DC-Line, 1 Circuit",166.1.1,False,1.0,
3957,3744,1,True,118944.832405,120626.751199,"DC-Line, 1 Circuit",165.1.1,False,1.0,
5897,3745,1,False,32550.410739,32550.410739,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5852,3746,1,False,30381.543772,30381.543772,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5853,3746,1,False,27735.586723,27735.586723,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5854,3746,1,False,32007.635491,33519.629863,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5862,3746,1,False,30416.604729,30416.604729,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5861,3747,1,False,28845.71588,28845.71588,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5848,3747,1,False,78754.833904,78754.833904,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5858,3747,1,False,25573.147904,25573.147904,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5857,3748,1,False,47646.240458,47646.240458,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5855,3749,1,False,49534.574908,49534.574908,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5781,3750,1,False,91069.364483,90783.987804,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5837,3751,1,False,99240.958464,99240.962873,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5894,3752,1,False,32032.223419,32032.223419,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5829,3753,1,False,33468.712703,33468.712703,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5902,3753,1,False,466087.573689,465751.362041,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5835,3755,1,False,40440.790306,40440.790306,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5838,3756,1,False,49630.977837,49630.977837,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5841,3756,1,False,46585.693763,46585.693763,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5834,3757,1,False,99482.114367,99515.10396,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5843,3757,1,False,29491.366759,29491.366759,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5832,3758,1,False,146476.664977,146476.664977,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5823,3759,1,False,13771.570935,13771.570935,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5828,3760,1,False,64487.176467,64487.176467,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5773,3765,1,False,65413.846087,65413.846087,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5775,3766,1,False,82328.40468,82328.40468,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5779,3768,1,False,47200.898165,47200.898165,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5842,3769,1,False,79142.923577,75782.959357,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5787,3771,1,False,14892.234448,14892.234448,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5785,3772,1,False,68047.928919,68047.928919,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5788,3772,1,False,14945.464021,14945.464021,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5789,3773,1,False,19721.1807,19721.1807,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5792,3774,1,False,190669.820451,190669.820451,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
10735,6881,2,False,32309.500285,,,,False,,220
10736,6881,2,False,32309.500285,,,,False,,220
4810,6882,1,False,80469.985419,80469.985419,"300-330 kV Transmission Line, 1 Circuit",0,False,1.0,300
10769,6882,1,False,65481.418617,,,,False,,300
10768,6882,1,False,65481.418617,,,,False,,300
5795,3777,1,False,74034.493946,74034.493946,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5810,3779,1,False,362302.540431,362400.56235,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5805,3779,1,False,104302.179375,104302.179375,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
8654,3783,1,False,8546.618358,8546.618358,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5804,3787,1,False,20665.555149,20665.555149,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5800,3787,1,False,24961.946343,24961.946343,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5732,3788,1,False,50740.053745,50740.053745,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5738,3789,1,False,8765.8888,8502.267779,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5813,3790,1,False,369141.836771,369155.553836,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5803,3790,1,False,14533.966871,14533.966871,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5799,3795,1,False,167062.550417,167062.550417,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5798,3795,1,False,176148.418761,176148.418761,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5809,3795,1,False,46661.358972,46662.795924,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5749,3796,1,False,53245.373616,53298.555591,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5748,3796,1,False,36038.728701,35400.92063,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
8718,3801,1,False,9909.595746,7634.09049,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5202,6883,2,False,8327.621835,8811.8595,"220 kV Transmission Line, 2 Circuits",0,False,1.0,220
10778,6883,2,False,47972.810253,,,,False,,220
10779,6883,2,False,47972.810253,,,,False,,220
10645,6884,1,False,162477.621596,,,,False,,500
10644,6884,1,False,162477.621596,,,,False,,500
5334,6884,1,False,162477.621596,162477.621596,"500 kV Transmission Line, 1 Circuit",0,False,1.0,500
5345,6885,1,False,176686.50822,176686.50822,"500 kV Transmission Line, 1 Circuit",0,False,1.0,500
10648,6885,1,False,176686.50822,,,,False,,500
10647,6885,1,False,176686.50822,,,,False,,500
5814,3804,1,False,372578.204503,160724.116352,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5808,3804,1,False,49589.681052,49589.681052,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5807,3804,1,False,88545.923626,88545.923626,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5878,3805,1,False,68971.735446,68971.735446,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5755,3806,1,False,39416.743494,39416.743494,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5820,3808,1,False,365034.929928,371133.449223,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5816,3808,1,False,81280.994775,76793.706058,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5817,3808,1,False,11264.007941,22590.391299,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5756,3809,1,False,52235.566892,56117.89525,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5879,3810,1,False,27423.912987,27423.913272,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5880,3811,1,False,34218.737551,34218.737806,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5881,3812,1,False,29554.495507,29554.495921,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5751,3813,1,False,59651.460074,59651.460074,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5811,3814,1,False,76631.409699,76631.409972,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5752,3815,1,False,69009.702916,69305.337541,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5753,3816,1,False,12366.783439,12366.783439,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5757,3818,1,False,70664.773634,71423.327703,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5886,3820,1,False,40478.024044,40478.024044,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5931,3821,1,False,54127.095252,54127.095252,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5764,3821,1,False,58958.222504,58958.222504,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5758,3822,1,False,139998.230196,139998.230196,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5759,3823,1,False,51895.772412,51895.772412,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5760,3823,1,False,10986.490709,10986.490709,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5763,3824,1,False,41278.639553,41278.639553,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5761,3824,1,False,31863.048648,31863.048648,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
4152,3826,1,True,207613.372205,207613.372205,"DC-Line, 1 Circuit",803.1.1,False,1.0,
5768,3830,1,False,24463.94257,24463.93998,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5771,3831,1,False,25508.637546,25508.637546,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5930,3831,1,False,25140.01386,25140.01386,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
8422,3832,1,False,26753.733552,26753.733846,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5765,3832,1,False,63144.537511,63144.537511,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5762,3832,1,False,68836.394643,68836.394643,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5767,3833,1,False,10950.664484,10950.664484,"220 kV Transmission Line, 1 Circuit",0,False,1.0,220
5836,3837,1,False,74081.689922,74081.689922,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
5893,3837,2,False,16646.635893,16646.635893,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
3177,1923,1,False,48191.6936981879,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3220,1923,1,False,17394.8575484497,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3152,1924,1,False,55042.1953144799,0,"132-150 kV Transmission Line, 1 Circuit", ,False,1.0,132
3202,1925,1,False,42233.2935134301,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3183,1925,1,False,53700.4910895313,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3222,1926,1,False,23703.2192569141,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3246,1926,1,False,101855.492924998,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3221,1926,1,False,60351.3244651202,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3201,1927,1,False,63967.7050923824,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3224,1927,1,False,64964.9609583032,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3238,1928,1,False,60380.8223016488,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3278,1929,1,False,146849.735741252,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3227,1929,1,False,22206.978738761,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3151,1931,1,False,41374.8909099687,0,"132-150 kV Transmission Line, 1 Circuit", ,False,1.0,132
3149,1931,1,False,25980.9539956764,0,"132-150 kV Transmission Line, 1 Circuit", ,False,1.0,132
3150,1931,2,False,25098.7602719474,0,"132-150 kV Transmission Line, 2 Circuits", ,False,1.0,132
3303,1932,1,False,82366.4872249465,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3225,1932,1,False,68190.8782958128,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3228,1933,1,False,8260.77501857806,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3199,1934,1,False,47924.8216036123,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3198,1934,1,False,51187.0889995736,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3285,1934,1,False,176971.276298583,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3230,1935,1,False,23231.7060036338,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3231,1936,1,False,70903.4116466786,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3273,1937,1,False,30571.077773885,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3196,1939,1,False,79526.9040150355,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3365,1940,1,False,52448.832329,52448.832329,"300-330 kV Transmission Line, 1 Circuit",0,False,1.0,300
3200,1941,2,False,64544.538662597,0,"220 kV Transmission Line, 2 Circuits", ,False,1.0,220
10317,6801,2,False,168484.204713,,,,False,,380
2602,6801,2,False,13128.369459,13128.369459,"380-400 kV Transmission Line, 2 Circuits",0,False,1.0,380
10316,6801,2,False,168484.204713,,,,False,,380
10485,6802,1,False,60366.203282,,,,False,,380
2603,6802,1,False,148997.742017,204558.049353,"380-400 kV Transmission Line, 1 Circuit",0,False,1.0,380
3107,1942,1,False,89824.155948,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3236,1942,1,False,14458.5940957545,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3248,1943,1,False,43041.0914090852,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3223,1944,1,False,50652.9882669164,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3119,1945,1,False,73074.647935295,0,"132-150 kV Transmission Line, 1 Circuit", ,False,1.0,132
3216,1946,1,False,51006.153491766,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3209,1946,1,False,91510.9465213121,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3108,1947,1,False,40254.8190319166,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3110,1947,1,False,305638.079116384,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3277,1947,1,False,47700.2665723479,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3249,1948,2,False,95452.0911563244,0,"220 kV Transmission Line, 2 Circuits", ,False,1.0,220
3250,1948,1,False,41241.052861905,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3251,1948,1,False,41241.052861905,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3276,1948,1,False,54918.8794713766,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3275,1949,1,False,59623.943648,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3253,1949,1,False,57480.0293971323,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3247,1950,1,False,41678.9320938709,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3179,1950,1,False,15636.9526258697,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3160,1950,1,False,89037.5213977172,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3111,1950,1,False,199986.902119482,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3254,1951,1,False,25111.8197682076,0,"220 kV Transmission Line, 1 Circuit", ,False,1.0,220
3181,1951,2,False,23351.754935275,0,"220 kV Transmission Line, 2 Circuits", ,False,1.0,220
